Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process
18203,reimposition,Noun,The act of reimposing; the act of imposing something again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18290,reincorporation,Noun,The act of reincorporating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18442,reingestion,Noun,The act of reingesting; ingestion again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18460,reinitialization,Noun,A process of initializing again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18489,reinking,Noun,The act of restoring ink to a device that prints or stamps.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18524,reinsertion,Noun,The act of inserting again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18537,reinspiration,Noun,The act of inspiring again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18550,reinstallation,Noun,The act or process of reinstalling.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18558,reinstalment,Noun,The act of reinstalling.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18569,reinstatement,Noun,The act of restoring something to its previous state,,Many people are unhappy with the sacking of the chief constable and demand his immediate reinstatement.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18590,reinstitution,Noun,The act of reinstituting something,,"2009 July 7, Nicholas Kulish, Germany: New Bravery Medals, in New York Times[1]:Some soldiers had asked for the reinstitution of the famous Iron Cross, a medal that dates from the Napoleonic era but was given generously by Hitler with a swastika added.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18596,reinstitutionalization,Noun,The act or process of reinstitutionalizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18639,reintegration,Noun,The process of reintegrating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18657,reinterment,Noun,The act of interring again after exhumation.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18660,reinternalization,Noun,The process of reinternalizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18667,reinternment,Noun,The act of interning again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18681,reinterpretation,Noun,the act of reinterpreting, countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18716,reintroduction,Noun,"the act of introducing something again, especially the release of animals from captivity into the wild",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18731,reinvasion,Noun,The act or process of reinvading; a subsequent invasion.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18768,reinvestigation,Noun,"An act or process of reinvestigating: a repeat of an earlier investigation 2008 June 23, Benjamin Weiser, Doubting Case, a Prosecutor Helped the Defense, in New York Times[1]:In 2002, in spectacular fashion, his office recommended dismissing the convictions of five men in the attack on a jogger in Central Park, after its reinvestigation showed that another man had acted alone.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18789,reinvitation,Noun,The act of giving an invitation again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18816,reionization,Noun,The act or process of reionizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18830,reirrigation,Noun,The process of reirrigating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18836,reishi,Noun,Extract of the bracket fungus (mushroom) (Ganoderma lucidum and sometimes Ganoderma tsugae).,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18843,reisolation,Noun,The act or process of reisolating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18861,reissuing,Noun,The act of something being reissued; a new publication of something,,"2010, Anne McGill-Franzen, Handbook of Reading Disability Research:One reason may be that the original publication occurred before the paradigm of behaviorism and the reissuings have occurred again as the paradigm shifted from behaviorism to cognitivism and a renewed desire to study cognitive aspects of reading []",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18883,reiteration,Noun,The act of reiterating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18935,rejection,Noun,The act of rejecting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18950,rejectment,Noun,The act of rejecting; rejection.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18968,rejigging,Noun,An act of tweaking or rearranging,,"2013, Kit Dobson, Aine McGlynn, Transnationalism, Activism, Art (page 66) Japanese adaptations and rejiggings of forms of American culture that result in things both familiar and odd",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
18996,rejoicing,Noun,An act of showing joy,,"There was much rejoicing when the good news finally arrived. 1842, Edward Bulwer Lytton, The Disowned (page 286) But what are your foot-ploddings, your ambulating rejoicings, to the free etherealities which our courser's light bound and exultant spurnings of the dull earth bring to the spirit!",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19069,rejuve,Noun,The process of making somebody young again, science fiction,"1980, Jack L. Chalker, The Return of Nathan Brazil The spacers thought that he was just the only person lucky enough to be able to take an infinite number of rejuves. 2017, Travis S. Taylor, Kill Before Dying He was a true kid of only twenty-five years old, no rejuves yet.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19079,rejuvenation,Noun,The process of rendering young again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19080,rejuvenation,Noun,The process of producing beneficial changes,,the rejuvenation of the city center,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19115,rekeying,Noun,"The process of entering information into a device again, by means of a keyboard or similar.", computing,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19116,rekeying,Noun,The process of changing the key or tenor of something; a reframing., social sciences,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19138,rekindling,Noun,The act of kindling again,,rekindlings of the imagination,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19179,relactation,Noun,The process of relactating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
19267,relating,Noun,"The act of relating, or forming or identifying relationships; relation",,"Oliver Sacks, Awakenings Such a dynamic, biological concept of consciousness as reflecting ever-shifting 'global mappings' in the brain, ceaseless relatings of current perceptions to past mappings, has been articulated with great force recently, by Gerald Edelman. 2008, Stephen Kemmis, Tracey J. Smith, Enabling praxis: challenges for education What makes a complex practice like education or medicine distinctive is the content of sayings, doings and relatings characteristic of the practice []",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
