Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
29303,gup-shup,Noun,Gossip or rumor; idle talk," India, colloquial","1997, Ardashir Vakil, Beach Boy, Penguin Books India, ISBN, 170: It's not like the old days when Bharat and Sanjay and Madhu and Ding-Dong Surdi and Honky Shah would come every morning and we would all go through the day's gup shup. 2009, Khushwant Singh, Why I Supported the Emergency: Essays and Profiles, Penguin Books India, ISBN, 147: It takes an afternoon or two for the locals to know you are back so that they can drop in for some gup-shup. 2014, Lakshmi C Radhakrishnan, Does Love Really Bite???, Partridge India, ISBN (hardcover), ISBN (softcover), chapter 1, 45: When not in classes the Bookers Park was my den. As the name, it was a park within the campus for those who preferred to read peacefully without being monitored as in the library. Note sharing, discussions and even occasional gup-shups took place here.",False,False,False,False
29550,gut-scraper,Noun,One who plays the fiddle or a similar instrument., colloquial,,False,False,False,False
29572,gut buster,Noun,An extremely funny joke., colloquial,,False,False,False,False
29573,gut buster,Noun,A large meal that causes gastronomic pain., colloquial,,False,False,False,False
29821,guy,Noun,"A man, fellow", colloquial,"1873, Mark Twain, The Gilded Age:You don't say so? I thought he was some guy from Pennsylvania. 2007, Manook Sarkisyan, Jack and the Journey through Time, page 219:""Hi, guys. Did you have a fun time at school?"" said Katherine. ""Yeah we did,"" said Stacy. 2016, Rhiannon Lucy Cosslett, The Guardian, 9 March: Lets be honest. Have I kissed too many guys? is not a question that mature, sexually active women are likely to be asking Google.",False,False,False,False
29823,guy,Noun,"Thing, creature"," colloquial, of animals and sometimes objects","The dog's left foreleg was broken, poor little guy. 2011, Richard S. Stripp Sr., Mommy, I Wish I Could Tell You What They Did To Me In School Today[4]:I just want to play with my guys. My guys are my friends, they're stuffed animals or little action figures I have a lot of them.",False,False,False,False
29824,guy,Noun,"Thing, unit"," colloquial, figuratively","This guy, here, controls the current, and this guy, here, measures the voltage. This guy is the partial derivative of that guy with respect to x.",False,False,False,False
29848,guybrows,Noun,"Prominent eyebrows on a man 2016 June 19, Fashion goes high-brow, in The Times of India[1]:Once relegated to guybrows as men tend to have coarse hair, women are now choosing to wax their eyebrows than thread them more than ever.", colloquial,,False,False,False,False
29857,guylike,Adjective,"Characteristic of a guy, a male", colloquial,"2009, David Ellis Dickerson, House of Cards If you came in thinking masculinity was inherently hostile to women, you were very likely to pick up hostility from this professornot because it was there, but because the guylike behaviors of liking sports, barhopping, watching action movies, talking about cars, and such were all deeply ingrained in him []",False,False,False,False
29873,guyses,Noun,Alternative spelling of guys', colloquial,"2010, Mary Sojourner, Going Through Ghosts, page 44:""Scuse me,"" a voice said cheerfully, ""can I snatch you guyses Tabasco sauce?""",False,False,False,False
29996,gym bunny,Noun,"A person, often a gay man, who spends a large amount of time working out at a gym and who may be obsessed with improving his or her physique"," colloquial, bodybuilding","2002, Dan Anderson, Sex Tips for Gay Guys[1], ISBN, pages 129, 130:Unlike sex with a Leatherman or a Sugar Daddy, when you have sex with a Gym Bunny, you will probably have to keep reminding yourself that there are actually two people present. The GB spends just about all of his spare time sculpting his ever-more-fabulous body, and just about all of his spare income on ever-more-skimpy gym outfits. 2006, Catherine Coulter, Born to Be Wild[2], ISBN, page 243:""...this scrap heap of a gym bunny you don't want to sit too close to before she showers is a TV goddess?"" 2006, Tim Edwards, Cultures of Masculinity[3], ISBN, page 137:Thus the lithe and slightly feminised John Travolta of Saturday Night Fever is transformed into the pumping, grinding-body-obsessed gym bunny of Staying Alive.",False,False,False,False
30002,gym rat,Noun,A person who spends an unusually large amount of time at a gym, colloquial,"1977, Newsweek 89 Three decades ago, the trappings of sports equipment in those rooms took a magnetic hold on ""gym rat"" McGuire. 1989, Larry Bird, Drive: The Story of My Life, page 42:I was a real ""gym rat."" I'd go home and eat, then come back to the gym and play some more. I mean, I practically lived in that gym. 1995, David Rabe, ""A Primitive Heart"" This gym rat dripping tattoos in a sweatshirt with the sleeves ripped off was brooding at the juke box, like it had just asked him a very difficult question that he was determined to answer. 1998, Arnold Schwarzennegger, The New Encyclopedia of Modern Bodybuilding, page 672:They wore suits, casual pants, and sports shirts and generally managed to look like solid citizens rather than gym rats. 2010, Eric Velazquez, ""Power Pairings"", Reps! 17:84 For the average gym rat, Anthony recommends being wary of longer-than-necessary rest periods.",False,False,False,False
30475,gypsy,Noun,"An itinerant person or any person, not necessarily Romani; a tinker, a traveller or a carny", colloquial,"c. 1606, William Shakespeare, Antony and Cleopatra, Act II, Scene 7,[1] Like a right gypsy, hath, at fast and loose, Beguiled me to the very heart of loss.",False,False,False,False
71,lab,Noun,A laboratory, colloquial,"2014, Jeff Jacobson, Growth (page 23) A man dressed as a lab tech, his blue scrubs startlingly pale against the vivid red and black chaos, moved into sight from behind the SUV. He carried an assault rifle.",False,False,False,False
72,lab,Noun,"Laboratory experiment, test, investigation or result"," colloquial, chiefly in the plural","I dropped my mixture while doing my lab, so I had to start over.",False,False,False,False
844,lacky band,Noun,elastic band; lacquer band, colloquial,,False,False,False,False
1260,lad,Noun,The penis," Ireland, colloquial","1922, James Joyce, Ulysses, page 225: The lad stood to attention anyhow, he said with a sigh. She's a gamey mare and no mistake. 1995 May 5, The Passion of St Tibulus, in Father Ted, written by Graham Linehan and Arthur Matthews:Mrs Glynn: Oh but there's this great bit in it. You see, there was this girl, but then you find out it's not a girl but a man!Mrs Sheridan: And he got his lad out. 2007, Unknown, translated by Ciaran Carson, The Tin, ISBN, page 175:And he loaded the chariot with clods and boulders and cobbles that he fired at anyone who came to stare at him and jeer him, stark naked as he was, with his long lad and his acorns dangling down through the floor of the chariot. 2010, Loucinda McGary, The Wild Irish Sea: A Windswept Tale of Love and Magic, ISBN, page 11:Just thinking about how she would look without her clothes made his lad twitch with anticipation.",False,False,False,False
1449,ladsy,Adjective,Synonym of laddish," Britain, colloquial",,False,False,False,False
1508,lady-killer,Noun,A man unusually attractive to women., colloquial,,False,False,False,False
1509,lady-killer,Noun,An uncaring womanizer., colloquial,,False,False,False,False
2179,lamb pie,Noun,A charming person; a sweetheart," colloquial, chiefly US","1940, The American Magazine (volume 130, page 150) ""Dave! Oh, Dave!"" she called, and when Dave looked up at her she threw him a smile, one of her best smiles. ""He's a lamb pie!"" she cooed [] 1986, Lilian Jackson Braun, The Cat Who Saw Red Do you realize, Qwilleran said, that I haven't met our host? Joy seized his hand. You haven't? I'll take you to the kitchen. Robert Maus is a real lamb pie. 1996, Tales from the Crypt, ""A Slight Case of Murder"" (season 7, episode 3) at around 10 min 45 sec I don't think you get it, lamby pie. I'm driving your car out of here.",False,False,False,False
2344,lame duck,Noun,"A person or thing that is helpless, inefficient or disabled", colloquial,"1763 January, anonymous, The Gentleman's and London Magazine, page 288:Thus is happens, that, when a considerable loss arises from such contract, the principal on whole behalf it was made, refuses to fulfil it; in this case, the loss falls upon the broker, without remedy; and if he does not fulfil the contract in default of his prinicipal, he foreits his credit and business, and becomes, in the cant of the Alley, a lame duck. 1825, Ned Clinton; or The Commissary, page 186:A few days after our dinner at the Albion, Glover's city speculations, in spite of his unceasing attention in watching the marker, went altogether wrong, and the poor fellow waddled away from Chapel Court a defaulter, or as the stock-brokers emphatically called it, a lame duck.",False,False,False,False
2419,lamely,Adverb,In a foolish or ineffective way, colloquial,"He lamely tried to lie his way out of the situation, but he wasn't really trying and no-one believed him.",False,False,False,False
2934,land,Noun,A fright," Ireland, colloquial",He got an awful land when the police arrived.,False,False,False,False
3787,laowai,Noun,"A foreigner in mainland China or Taiwan, (particularly) a Western one.", colloquial,,False,False,False,False
3799,lap,Adjective,Clipping of laparoscopic.," medicine, colloquial",,False,False,False,False
4227,lardy,Adjective,fat or overweight," colloquial, derogatory, of a person","1997 August 14, ""The Prince of Lies"" (username), ""ABOUT VIRGINIA'S PARENTIAL NOTICE LAW"", in talk.abortion, Usenet: Go back to snarfling down your microwave lasagna, you lardy bitch. 1999 January 20, ""susanna9988"" (username), ""Troll Striptease 7"", in alt.fan.karl-malden.nose, Usenet: Look, Jeffy didn't start this, you lardy bitch. He tried to tell you. 2003 May 3, ""Fred"" (username), ""Unwanted Emails!"", alt.fan.scarecrow, Usenet: Well as you mentioned it. It's that fucking useless fat arse lardy bitch at Energis, you know the one who eats at [...]",False,False,False,False
