Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
45215,arsine,Noun,"A compound of arsenic and hydrogen, AsH3, a colorless and exceedingly poisonous gas, having an odor like garlic.","inorganic chemistry, uncountable",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45260,arsole,Noun,"An unsaturated, five-membered heterocyclic compound of arsenic, C4H5As; any substituted form of this compound",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45281,arsonium compound,Noun,Any compound containing a cation of general formula R4As+; the arsenic analogue of quaternary ammonium compounds.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45392,arteflene,Noun,An antimalarial drug.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
45396,artelinic acid,Noun,An experimental drug that may have some antimalarial activity,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
45407,artemisinic acid,Noun,"The compound 2-[(1R,4R,4aS,8aR)-4,7-dimethyl-1,2,3,4,4a,5,6,8a-octahydro-1-naphthalenyl]acrylic acid that is a precursor of artemisinin",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
45408,artemisinin,Noun,"An antimalarial drug derived from the sweet wormwood shrub, Artemisia annua, found as the active ingredient in traditional Chinese medical herbal treatment for malaria, chemically a sesquiterpene lactone; a group of compounds chemically related to the drug. 1994 May, Mankil Jung, Current Developments in the Chemistry of Artemisinin and Related Compounds, Current Medicinal Chemistry, page 35, Artemisinin (Qinghaosu) isolated from Artemisia annua is a novel sesquiterpene lactone bearing an unusual endoperoxide function. 1998, Dee Ann Casteel, Synthesis of Simple Bridged Bicyclic Trioxanes as Analogs of the Antimalarial Natural Product, Atemisinin, Attaur Rahman (editor), New Trends in Natural Product, page 30, The practical value of artemisinin itself as a therapeutic agent has been limited by several factors, however. Artemisinin has a high rate of recrudescence [8], poor oral activity [8], a short half-life in plasma [9], and limited solubility in both water and oil [10]. 2010, Bill Shore, The Imaginations of Unreasonable Men[1], page 222:The emerging resistance to artemisinin is partly due to the complexity of the parasite and the unstoppable nature of its ability to evolve. But it is also the direct result of greed, for which there is no drug or vaccine. In early 2009 the World Health Organization (WHO) announced the discovery of malaria parasites along the Thai-Cambodia border that were proving resistant to commonly used derivatives of artemisinin called artesunate and anthemeter.","medicine, biochemistry, organic chemistry",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
45412,artemisone,Noun,An antimalarial drug derived from artemisinin,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
45526,arterolane,Noun,A novel antimalarial drug that contains both an adamantyl and an ozonide group,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
45541,artesunate,Noun,"A drug, of the artemisinin group, used to treat malaria",pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
46791,aselizumab,Noun,A particular immunosuppressive drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
46860,asfotase,Noun,A drug used to treat hypophosphatasia.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
47071,asimadoline,Noun,A drug which acts as a peripherally selective -opioid agonist.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
47225,asocainol,Noun,An antiarrhythmic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
47534,asphyxiant,Noun,Any substance that can cause asphyxia,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
47569,aspidin,Noun,"The toxic compound 2-butanoyl-4-[(3-butanoyl-2,6-dihydroxy-4-methoxy-5-methylphenyl)methyl]-3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one found in aspidium",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
47571,aspidinol,Noun,"The compound 1-(2,6-dihydroxy-4-methoxy-3-methylphenyl)butan-1-one found in the rhizome of the male fern",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
47655,aspirin,Noun,"an analgesic drug, acetylsalicylic acid Synonyms: acetylsalicylic acid, ASA Hypernym: NSAID Coordinate terms: Tylenol/tylenol, paracetamol, acetaminophen, ibuprofen, codeine","uncountable, pharmacology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
48862,astatide,Noun,A binary compound of astatine and another element.,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
48894,astemizole,Noun,A second-generation antihistamine drug discovered in 1977.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
49220,astringent,Noun,"A substance which draws tissue together, thus restricting the flow of blood.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
49602,asunaprevir,Noun,An experimental drug candidate for the treatment of hepatitis C.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
49809,atabrine,Noun,The drug quinacrine.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
49824,atagabalin,Noun,"A drug related to gabapentin, under development for the treatment of insomnia.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
49839,ataractic,Noun,A drug that is used to tranquilize; a tranquilizer.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
49893,atazanavir,Noun,An anti-retroviral drug of the protease inhibitor class that is used in to treat HIV infected patients.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
50243,atibeprone,Noun,An antidepressant drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
50254,atiprimod,Noun,A substance being studied for the treatment of certain multiple myelomas and other advanced cancers.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
50510,atomoxetine,Noun,A non-stimulant drug used for the treatment of ADHD.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
50574,atorolimumab,Noun,An immunosuppressive drug directed against the Rhesus factor.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
50603,atracurium,Noun,A particular drug used to relax skeletal muscles.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
50614,atrasentan,Noun,A drug being researched for the treatment of various cancers.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
51459,attracticide,Noun,A substance that both attracts and kills an organism.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
52388,aureomycin,Noun,"The drug chlortetracycline, obtained from Streptomyces aureofaciens bacteria.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
52398,auric acid,Noun,"The compound, HAuO2, formed from the hydrated oxide Au(OH)3 as a brown powder",inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
52537,aurothioglucose,Noun,"A compound, chemical formula AuSC6H11O5, used in the treatment of rheumatoid arthritis.",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
53062,autoadjuvant,Noun,A substance that enhances the immune response to an antigen produced by the same organism,immunology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
53286,autocide,Noun,"A substance produced by a bacterium that is fatal to that bacterium. 2001, Myxococcales, in David R. Boone et al., editors, Bergey's Manual of Systematic Bacteriology, ISBN, page 1065:Five different autocides have been isolated from Myxococcus xanthus.",bacteriology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
