Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,disease,object_map,object,10,11,12,13,14,15,16,17
32143,anti-abortionism,Noun,An ideology or policy of opposition to the practice and/or legalization of abortion,,"1991, Mary Nash, ""Pronatalism and motherhood in Franco's Spain"", in Maternity Gender Policies: Women and the Rise of the European Welfare States 1880s-1950s (eds. Gisela Bock Pat Thane), Routledge (1994), ISBN, page 168: Anti-abortionism became crucial in the protection of births and population growth and thus a key element in the social policy of the New State. For more examples of usage of this term, see Citations:anti-abortionism.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ideology or policy,,ideology,or,policy,,,,,,,,True,False,,,,,,,,,,
32172,anti-art,Noun,Art that is usually exhibited and delivered in a conventional context but that makes fun of serious art or the artistic establishment or challenges the nature of art.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Art,,art,,,,,,,,,,True,False,,,,,,,,,,
32572,antialgebra,Noun,"The algebra of antisets, antigroups, antirings etc.", mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,algebra,,algebra,,,,,,,,,,True,False,,,,,,,,,,
32711,antiart,Noun,"Art created in opposition to the concept of art 1989 June 16, Gary Kamiya, Reading: Children of the Void, in Chicago Reader[2]:The weakness exists within culture itself, in the form of certain desires, dreams, and deliriums called up by ""entertainment,"" mass culture, by certain types of antiart.", art,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Art,,art,,,,,,,,,,True,False,,,,,,,,,,
32824,antibiography,Noun,The history of the unsavory aspects of a person's life,,"1995, Edith W. Clowes, Doctor Zhivago: A Critical Companion, ISBN, page 28:Doctor Zhivago invokes two kinds of images of space and time: those of the biographical novel, with its inside spaces of family stability, and those of the road, the quest - except that here we find a kind of antibiography and anti-quest. 2011, Noah Boyd, Last Chance To Die, ISBN, page 305:As are all of us, if that's what you are trying to find out with your little 'antibiography,' shall we say. 2012, J. Albert Harrill, Paul the Apostle: His Life and Legacy in their Roman Context, page 23:The first problem we have to face in any biography (or antibiography) of Paul is that the primary evidence imposes severe limitations on what we can know, as the Introduction explained. 2018, N. Katherine Hayles, Chaos Bound: Orderly Disorder in Contemporary Literature and Science, ISBN:The dialectic is also at work within Hogarth's interpretation of his antibiography.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,history,,history,,,,,,,,,,True,False,,,,,,,,,,
32853,antibishop,Noun,"Chiefly in medieval and early modern history, a pretender to the episcopal ordination."," historical, ecclesiastical",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medieval and history ,,medieval,and,history,,,,,,,,True,False,", medieval",True,,,,,,,,
32863,antiblennorrhagic,Noun,Any medicine that counters or prevents blennorrhoea., pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
32939,antibugging,Noun,The strategy of writing code so as to minimise the possibility of error, programming,"1975, Edward Yourdon, Techniques of program structure and design They were convinced that the error-checking and antibugging that I was suggesting would far exceed the capacity of their machine.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,strategy,,strategy,,,,,,,,,,True,False,,,,,,,,,,
33376,anticommercialism,Noun,An ideology that opposes commercialism, sociology,"2007 June 9, Michael Walker, (Dont Go Back to) San Francisco, in New York Times[1]:Unstructured gigs at the citys acid-drenched ballrooms encouraged epic jams of the sort perfected by the Grateful Dead, Big Brother and the Holding Company, and the Jefferson Airplane, along with a nave anticommercialism hit singles were for the hacks in Laurel Canyon.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ideology,,ideology,,,,,,,,,,True,False,,,,,,,,,,
33863,antidysenteric,Noun,A medicine for dysentery., pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
34274,antigame,Noun,A strategy in which a player refuses to participate in a game or replaces it with a game with different rules, game theory,"1962, Klaus Eugen Knorr, Limited strategic war The principle is the same as in kicking the provocative boxer or using strategic weapons in response to a tactical nuclear challenge. A strategy designed for refusing to play a game might be called an antigame strategy. 1966, Y. Harkabi, Nuclear War and Nuclear Peace, Transaction Publishers ISBN, page 105 When capacity to respond to any aggression at a corresponding level of violence does not exist, the strategy of antigame is recommended. 1988, Stephen J. Cimbala, Rethinking Nuclear Strategy, Scholarly Resources, Incorporated Should either side adopt an uncooperative or ""antigame"" stance and attempt to destroy its opponent's high command, then the strategy defeats itself and the side that attempted to maintain communications and hold the door open for war termination is disadvantaged.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,strategy,,strategy,,,,,,,,,,True,False,,,,,,,,,,
34550,antihistoricism,Noun,"Any aesthetic, such as futurism in architecture, that rejects traditions and historicism."," philosophy, art",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,futurism,,futurism,,,,,,,,,,True,False,,,,,,,,,,
34555,antihistory,Noun,Spurious history, uncountable,"2011, Alan Dershowitz, The Case for Israel, page 213:Instead, there was the fraudulent manufacturing of false antihistory. It was the kind of deception for which professors are rightly fired [] 2011, Robert C. Williams, The Historian's Toolbox, ISBN, p. 31 (Google preview): The most notorious example of antihistory is historical denial. Historical denial asserts that a well-known event never really happened or that a well-known person never existed.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,history,,history,,,,,,,,,,True,False,,,,,,,,,,
35022,antimasque,Noun,A comic or grotesque dance presented before or between the acts of a masque.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,dance,,dance,,,,,,,,,,True,False,,,,,,,,,,
35660,antiparalytic,Noun,A medicine to treat paralysis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
35818,antiphilosophy,Noun,An antitheoretical metaphilosophy critical of a priori justification aiming to dissolve misconceptions traditional philosophy makes., philosophy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,metaphilosophy,,metaphilosophy,,,,,,,,,,True,False,,,,,,,,,,
35875,antiphthisic,Noun,A medicine for phthisis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
35940,antipodagric,Noun,A medicine for gout.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
36551,antiscorbutic,Noun,A medicine that prevents or cures scurvy., pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
37657,anuvrtti,Noun,"In the Paninian grammar of Sanskrit, the ""carrying over"" of earlier-described rules into subsequent contexts, without explicitly restating those rules.", grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,grammar,,grammar,,,,,,,,,,True,False,,,,,,,,,,
